Time,ax,ay,az,lax,lay,laz,gx,gy,gz
1156992.0,9.632812,-2.277344,-0.75,0.105469,0.035156,-0.203125,-0.089844,0.076172,0.0
1157008.0,9.636719,-2.277344,-0.714844,0.105469,0.078125,-0.203125,-0.099609,0.097656,-0.001953
1157031.0,9.484375,-2.277344,-0.523438,-0.046875,0.035156,0.023438,-0.089844,0.109375,0.001953
1157049.0,9.484375,-2.316406,-0.445312,-0.054688,-0.011719,0.09375,-0.078125,0.109375,0.001953
1157063.0,9.445312,-2.355469,-0.40625,-0.054688,-0.089844,0.078125,-0.054688,0.101562,0.003906
1157088.0,9.519531,-2.355469,-0.332031,0.019531,-0.011719,0.140625,-0.023438,0.085938,0.007812
1157102.0,9.558594,-2.316406,-0.332031,-0.019531,-0.011719,0.207031,-0.025391,0.082031,0.003906
1157118.0,9.484375,-2.277344,-0.367188,-0.09375,0.027344,0.125,-0.03125,0.074219,0.003906
1157142.0,9.597656,-2.433594,-0.332031,0.058594,-0.121094,0.128906,-0.029297,0.074219,0.005859
1157158.0,9.515625,-2.355469,-0.367188,0.019531,-0.082031,0.113281,-0.019531,0.070312,-0.001953
1157182.0,9.449219,-2.355469,-0.292969,-0.09375,-0.035156,0.121094,-0.025391,0.068359,-0.005859
1157198.0,9.515625,-2.46875,-0.292969,-0.019531,-0.113281,0.160156,0.003906,0.052734,-0.003906
1157221.0,9.445312,-2.355469,-0.175781,-0.085938,-0.035156,0.207031,0.015625,0.046875,-0.007812
1157238.0,9.445312,-2.355469,-0.175781,-0.085938,-0.035156,0.199219,0.03125,0.017578,-0.009766
1157252.0,9.488281,-2.316406,-0.175781,-0.054688,-0.035156,0.175781,0.03125,0.013672,-0.007812
1157268.0,9.554688,-2.316406,-0.175781,-0.039062,-0.019531,0.136719,0.025391,0.003906,-0.009766
1157292.0,9.484375,-2.316406,-0.214844,-0.046875,0.011719,0.113281,0.039062,-0.001953,-0.011719
1157308.0,9.519531,-2.316406,-0.253906,-0.011719,0.011719,0.105469,0.044922,-0.013672,-0.011719
1157331.0,9.515625,-2.277344,-0.292969,-0.003906,0.050781,0.019531,0.0625,-0.021484,-0.007812
1157348.0,9.488281,-2.242188,-0.292969,-0.003906,0.050781,-0.027344,0.054688,-0.029297,-0.009766
1157372.0,9.554688,-2.277344,-0.292969,0.035156,0.042969,0.011719,0.050781,-0.03125,-0.007812
1157388.0,9.488281,-2.277344,-0.253906,0.035156,0.042969,0.011719,0.039062,-0.029297,-0.005859
1157412.0,9.519531,-2.316406,-0.332031,-0.003906,0.003906,-0.027344,0.064453,-0.035156,-0.005859
1157428.0,9.59375,-2.277344,-0.367188,-0.003906,0.035156,-0.027344,0.054688,-0.033203,-0.005859
1157457.0,9.59375,-2.203125,-0.367188,0.035156,0.109375,-0.054688,0.013672,-0.029297,-0.003906
1157481.0,9.515625,-2.277344,-0.445312,-0.003906,0.035156,-0.125,0.003906,-0.023438,-0.005859
1157498.0,9.597656,-2.355469,-0.40625,0.066406,0.027344,-0.085938,0.011719,-0.017578,-0.003906
1157520.0,9.515625,-2.277344,-0.332031,-0.003906,0.019531,-0.003906,0.013672,-0.019531,-0.005859
1157553.0,9.519531,-2.355469,-0.445312,-0.019531,-0.058594,-0.101562,0.003906,-0.011719,0.001953
1157593.0,9.484375,-2.242188,-0.40625,-0.054688,0.054688,-0.054688,-0.007812,-0.005859,-0.001953
1157617.0,9.484375,-2.355469,-0.445312,-0.09375,-0.027344,-0.046875,0.0,-0.003906,0.001953
1157638.0,9.636719,-2.316406,-0.40625,0.058594,-0.027344,-0.039062,0.015625,-0.003906,-0.001953
1157671.0,9.554688,-2.277344,-0.332031,0.019531,0.011719,0.035156,0.009766,-0.005859,0.001953
1157688.0,9.558594,-2.355469,-0.332031,0.019531,-0.058594,0.042969,0.025391,-0.005859,0.001953
1157711.0,9.445312,-2.277344,-0.292969,-0.09375,0.019531,0.082031,0.019531,-0.009766,0.0
1157727.0,9.515625,-2.316406,-0.367188,-0.054688,-0.027344,0.007812,0.027344,-0.009766,0.0
1157751.0,9.515625,-2.277344,-0.445312,-0.011719,0.019531,-0.070312,0.027344,-0.005859,0.001953
1157768.0,9.519531,-2.316406,-0.445312,-0.011719,-0.019531,-0.03125,0.017578,-0.005859,-0.005859
1157791.0,9.519531,-2.316406,-0.445312,-0.011719,-0.011719,-0.070312,0.011719,0.0,-0.001953
1157808.0,9.554688,-2.277344,-0.445312,-0.011719,-0.050781,-0.0625,-0.007812,0.011719,-0.007812
1157822.0,9.558594,-2.277344,-0.40625,-0.011719,-0.011719,-0.070312,-0.013672,0.017578,-0.011719
1157838.0,9.558594,-2.316406,-0.445312,0.027344,-0.019531,-0.070312,-0.017578,0.023438,-0.007812
1157860.0,9.59375,-2.242188,-0.40625,0.058594,0.054688,-0.03125,-0.013672,0.027344,-0.011719
1157877.0,9.519531,-2.203125,-0.367188,-0.019531,0.085938,0.007812,-0.015625,0.027344,-0.007812
1157900.0,9.554688,-2.316406,-0.40625,0.019531,-0.027344,-0.03125,-0.011719,0.029297,-0.007812
1157917.0,9.558594,-2.316406,-0.332031,0.050781,-0.027344,0.007812,0.001953,0.027344,-0.007812
1157940.0,9.515625,-2.277344,-0.332031,-0.019531,0.011719,0.035156,-0.003906,0.027344,-0.007812
1157957.0,9.558594,-2.316406,-0.332031,0.011719,0.011719,0.0,-0.011719,0.029297,-0.005859
1157980.0,9.515625,-2.242188,-0.292969,-0.027344,0.046875,0.066406,-0.015625,0.027344,-0.005859
1157997.0,9.554688,-2.242188,-0.332031,0.011719,0.046875,0.027344,-0.021484,0.025391,-0.005859
1158012.0,9.554688,-2.203125,-0.332031,0.011719,0.039062,0.050781,-0.023438,0.023438,-0.001953
1158027.0,9.554688,-2.277344,-0.332031,0.011719,0.039062,-0.023438,-0.023438,0.025391,0.0
1158050.0,9.519531,-2.277344,-0.367188,-0.027344,-0.003906,-0.03125,-0.015625,0.025391,0.0
1158067.0,9.597656,-2.277344,-0.253906,0.050781,-0.003906,-0.03125,-0.021484,0.029297,0.003906
1158091.0,9.554688,-2.277344,-0.253906,0.011719,-0.003906,0.074219,-0.013672,0.029297,0.0
1158107.0,9.488281,-2.242188,-0.253906,-0.027344,0.03125,0.105469,-0.015625,0.023438,0.003906
1158130.0,9.597656,-2.277344,-0.214844,0.050781,-0.003906,0.097656,-0.009766,0.007812,0.009766
1158147.0,9.59375,-2.316406,-0.101562,0.050781,-0.042969,0.164062,0.013672,-0.001953,0.001953
1158170.0,9.445312,-2.316406,-0.140625,-0.101562,-0.035156,0.15625,0.039062,-0.027344,0.005859
1158187.0,9.519531,-2.316406,-0.101562,-0.0625,-0.035156,0.1875,0.039062,-0.039062,0.005859
1158202.0,9.515625,-2.355469,-0.140625,-0.0625,-0.066406,0.113281,0.039062,-0.044922,0.003906
1158241.0,9.554688,-2.277344,-0.292969,0.019531,0.011719,-0.003906,0.03125,-0.064453,0.003906
1158257.0,9.554688,-2.242188,-0.292969,0.019531,0.011719,0.003906,0.046875,-0.066406,0.001953
1158280.0,9.554688,-2.242188,-0.332031,0.019531,0.054688,-0.027344,0.039062,-0.072266,0.005859
1158297.0,9.515625,-2.242188,-0.292969,0.019531,0.019531,0.011719,0.037109,-0.074219,0.005859
1158312.0,9.515625,-2.242188,-0.332031,-0.054688,0.019531,0.019531,0.033203,-0.072266,0.007812
1158337.0,9.59375,-2.316406,-0.445312,0.019531,-0.019531,-0.078125,0.017578,-0.066406,0.003906
1158360.0,9.558594,-2.277344,-0.523438,0.019531,0.019531,-0.179688,0.005859,-0.052734,0.001953
1158378.0,9.484375,-2.277344,-0.523438,-0.019531,-0.019531,-0.164062,-0.013672,-0.046875,0.001953
1158398.0,9.519531,-2.242188,-0.484375,-0.054688,0.054688,-0.109375,-0.027344,-0.035156,0.009766
1158431.0,9.59375,-2.277344,-0.523438,0.066406,0.019531,-0.125,-0.009766,-0.033203,0.013672
1158447.0,9.519531,-2.277344,-0.484375,0.027344,-0.019531,-0.144531,0.033203,-0.03125,0.011719
1158470.0,9.554688,-2.242188,-0.597656,0.027344,0.054688,-0.167969,0.023438,-0.021484,0.011719
1158487.0,9.554688,-2.203125,-0.597656,-0.011719,0.09375,-0.121094,-0.035156,0.007812,0.013672
1158510.0,9.597656,-2.242188,-0.714844,0.066406,0.054688,-0.261719,-0.085938,0.039062,0.013672
1158527.0,9.597656,-2.316406,-0.75,0.058594,0.019531,-0.335938,-0.099609,0.070312,0.007812
1158541.0,9.636719,-2.316406,-0.75,0.058594,-0.019531,-0.289062,-0.095703,0.082031,0.007812
1158557.0,9.636719,-2.242188,-0.636719,0.019531,0.019531,-0.214844,-0.082031,0.099609,0.011719
1158579.0,9.558594,-2.242188,-0.558594,0.011719,0.054688,-0.097656,-0.076172,0.101562,0.011719
1158596.0,9.558594,-2.203125,-0.484375,0.011719,0.019531,0.015625,-0.089844,0.107422,0.017578
1158620.0,9.488281,-2.316406,-0.367188,-0.070312,-0.019531,0.085938,-0.09375,0.103516,0.015625
1158638.0,9.519531,-2.316406,-0.214844,-0.035156,-0.019531,0.230469,-0.105469,0.101562,0.015625
1158659.0,9.519531,-2.316406,-0.101562,-0.035156,-0.019531,0.320312,-0.097656,0.095703,0.017578
1158699.0,9.558594,-2.394531,-0.175781,0.011719,-0.089844,0.199219,-0.037109,0.0625,0.017578
1158730.0,9.488281,-2.355469,-0.140625,-0.0625,-0.035156,0.203125,0.0,0.037109,0.013672
1158746.0,9.488281,-2.355469,-0.175781,-0.027344,-0.035156,0.082031,-0.009766,0.023438,0.011719
1158770.0,9.445312,-2.355469,-0.140625,-0.101562,-0.027344,0.179688,-0.005859,0.011719,0.015625
1158787.0,9.449219,-2.394531,-0.140625,-0.054688,-0.058594,0.164062,0.011719,-0.009766,0.015625
1158810.0,9.488281,-2.433594,-0.101562,-0.046875,-0.089844,0.195312,0.039062,-0.025391,0.009766
1158827.0,9.484375,-2.433594,-0.140625,-0.039062,-0.089844,0.140625,0.050781,-0.048828,0.013672
1158850.0,9.484375,-2.433594,-0.175781,-0.039062,-0.074219,0.105469,0.056641,-0.060547,0.009766
1158866.0,9.515625,-2.433594,-0.253906,0.003906,-0.074219,0.105469,0.050781,-0.072266,0.005859
1158889.0,9.484375,-2.355469,-0.332031,-0.03125,0.011719,-0.058594,0.046875,-0.070312,-0.001953
1158920.0,9.515625,-2.394531,-0.445312,0.011719,-0.019531,-0.15625,0.035156,-0.064453,-0.001953
1158937.0,9.519531,-2.355469,-0.445312,0.050781,0.019531,-0.109375,0.027344,-0.056641,-0.001953
1158959.0,9.515625,-2.316406,-0.484375,0.003906,0.058594,-0.171875,0.03125,-0.056641,0.0
1158970.0,9.554688,-2.355469,-0.523438,0.050781,0.027344,-0.203125,0.039062,-0.046875,0.0
1158986.0,9.554688,-2.355469,-0.523438,0.003906,0.058594,-0.15625,0.035156,-0.039062,0.001953
1159007.0,9.515625,-2.355469,-0.523438,0.011719,0.019531,-0.179688,0.042969,-0.027344,0.001953
1159039.0,9.554688,-2.316406,-0.558594,0.042969,0.058594,-0.199219,0.019531,-0.007812,-0.001953
1159071.0,9.519531,-2.355469,-0.597656,0.003906,0.019531,-0.222656,0.001953,0.023438,0.0
1159110.0,9.597656,-2.316406,-0.523438,0.074219,0.050781,-0.132812,0.025391,0.039062,0.005859
1159126.0,9.519531,-2.355469,-0.445312,0.035156,0.042969,-0.132812,0.03125,0.054688,0.005859
1159150.0,9.488281,-2.394531,-0.332031,-0.046875,-0.035156,0.058594,0.011719,0.0625,0.011719
1159166.0,9.488281,-2.507812,-0.332031,-0.011719,-0.101562,0.089844,0.03125,0.060547,0.009766
1159198.0,9.515625,-2.394531,-0.253906,-0.011719,-0.027344,0.113281,0.003906,0.074219,0.0
1159230.0,9.558594,-2.316406,-0.292969,0.027344,0.050781,0.058594,-0.013672,0.076172,0.001953
1159246.0,9.488281,-2.394531,-0.332031,-0.011719,0.011719,0.050781,-0.003906,0.076172,0.001953
1159269.0,9.554688,-2.355469,-0.175781,0.027344,0.011719,0.144531,0.013672,0.074219,0.003906
1159286.0,9.519531,-2.316406,-0.292969,-0.046875,0.011719,0.058594,0.027344,0.060547,0.001953
1159301.0,9.554688,-2.316406,-0.175781,0.027344,0.011719,0.148438,0.015625,0.064453,0.003906
1159339.0,9.484375,-2.433594,-0.140625,-0.046875,-0.066406,0.117188,0.029297,0.052734,0.003906
1159379.0,9.554688,-2.316406,-0.140625,0.027344,0.058594,0.09375,0.033203,0.041016,0.001953
1159396.0,9.558594,-2.355469,0.015625,0.027344,0.050781,0.195312,0.03125,0.035156,-0.005859
1159419.0,9.445312,-2.355469,-0.023438,-0.078125,0.019531,0.164062,0.046875,0.021484,0.001953
1159451.0,9.484375,-2.46875,-0.140625,-0.039062,-0.101562,0.039062,0.078125,-0.003906,-0.001953
1159490.0,9.484375,-2.316406,-0.101562,-0.03125,0.050781,0.054688,0.054688,-0.017578,-0.005859
1159529.0,9.554688,-2.277344,-0.214844,0.042969,0.082031,-0.066406,0.013672,-0.011719,0.0
1159546.0,9.554688,-2.242188,-0.214844,0.042969,0.082031,-0.066406,0.001953,-0.005859,0.0
1159570.0,9.558594,-2.355469,-0.292969,0.042969,0.003906,-0.144531,-0.007812,0.003906,0.003906
1159587.0,9.597656,-2.277344,-0.253906,0.074219,0.042969,-0.144531,-0.013672,0.013672,0.003906
1159609.0,9.554688,-2.277344,-0.214844,0.035156,0.074219,-0.066406,-0.046875,0.029297,0.009766
1159626.0,9.515625,-2.316406,-0.175781,0.035156,0.035156,-0.058594,-0.058594,0.039062,0.007812
1159640.0,9.515625,-2.355469,-0.175781,-0.039062,-0.003906,0.046875,-0.060547,0.037109,0.007812
1159666.0,9.488281,-2.355469,-0.023438,-0.011719,0.035156,0.046875,-0.070312,0.03125,0.011719
1159680.0,9.484375,-2.355469,-0.0625,-0.085938,-0.042969,0.085938,-0.066406,0.023438,0.011719
1159696.0,9.515625,-2.507812,-0.0625,-0.046875,-0.117188,0.085938,-0.035156,0.003906,0.011719
1159718.0,9.484375,-2.546875,-0.101562,-0.039062,-0.195312,0.039062,-0.011719,-0.003906,0.009766
1159735.0,9.445312,-2.46875,-0.0625,-0.03125,-0.109375,0.0,0.011719,-0.017578,0.005859
1159758.0,9.515625,-2.355469,-0.140625,0.003906,0.011719,0.0,0.015625,-0.015625,-0.001953
1159798.0,9.554688,-2.394531,-0.253906,0.042969,-0.019531,-0.113281,-0.027344,-0.005859,-0.001953
1159816.0,9.59375,-2.355469,-0.292969,0.082031,0.019531,-0.113281,-0.021484,0.005859,-0.005859
1159830.0,9.59375,-2.355469,-0.292969,0.082031,0.058594,-0.144531,-0.023438,0.007812,-0.007812
1159870.0,9.515625,-2.394531,-0.214844,-0.003906,-0.019531,-0.058594,-0.015625,0.017578,-0.009766
1159885.0,9.519531,-2.394531,-0.175781,-0.039062,-0.019531,-0.019531,-0.013672,0.017578,-0.001953
1159909.0,9.519531,-2.316406,-0.0625,-0.003906,0.058594,0.09375,-0.021484,0.023438,-0.005859
1159925.0,9.519531,-2.316406,-0.101562,-0.039062,0.050781,0.054688,-0.015625,0.015625,-0.001953
1159949.0,9.484375,-2.316406,-0.101562,-0.039062,0.050781,0.054688,-0.015625,0.011719,0.0
1159965.0,9.519531,-2.316406,-0.0625,-0.003906,0.011719,0.054688,-0.025391,0.0,0.0
1159988.0,9.515625,-2.394531,-0.0625,-0.003906,-0.027344,0.09375,-0.021484,-0.005859,0.0
1160019.0,9.484375,-2.433594,-0.023438,-0.039062,-0.066406,0.132812,-0.029297,-0.009766,0.0
1160036.0,9.484375,-2.394531,-0.023438,-0.039062,-0.066406,0.085938,-0.017578,-0.033203,-0.003906
1160058.0,9.515625,-2.355469,-0.023438,-0.003906,0.011719,0.125,-0.001953,-0.041016,-0.003906
1160069.0,9.488281,-2.394531,0.050781,-0.03125,-0.027344,0.207031,-0.013672,-0.052734,-0.007812
1160098.0,9.515625,-2.355469,-0.175781,0.003906,0.003906,-0.011719,0.011719,-0.068359,-0.007812
1160138.0,9.558594,-2.355469,-0.253906,0.042969,0.003906,-0.066406,-0.025391,-0.058594,-0.003906
1160154.0,9.558594,-2.355469,-0.292969,0.042969,-0.027344,-0.019531,0.021484,-0.060547,0.0
1160178.0,9.554688,-2.277344,-0.214844,0.042969,0.089844,-0.003906,0.03125,-0.064453,0.001953
1160195.0,9.515625,-2.277344,-0.253906,0.082031,0.125,-0.003906,0.033203,-0.068359,0.001953
1160209.0,9.484375,-2.277344,-0.175781,-0.070312,0.050781,0.011719,0.029297,-0.076172,0.005859
1160225.0,9.484375,-2.433594,-0.175781,-0.03125,0.011719,0.058594,0.013672,-0.080078,0.003906
1160247.0,9.445312,-2.46875,-0.101562,-0.070312,-0.101562,0.148438,0.013672,-0.082031,0.001953
1160287.0,9.449219,-2.394531,-0.175781,-0.070312,-0.027344,0.105469,0.013672,-0.099609,-0.007812
1160328.0,9.597656,-2.316406,-0.484375,0.082031,0.050781,-0.164062,0.035156,-0.115234,-0.003906
1160345.0,9.632812,-2.316406,-0.597656,0.121094,0.011719,-0.222656,0.033203,-0.103516,-0.005859
1160368.0,9.519531,-2.433594,-0.484375,0.003906,-0.074219,-0.125,0.019531,-0.087891,-0.011719
1160385.0,9.410156,-2.433594,-0.445312,-0.109375,-0.109375,-0.078125,0.029297,-0.082031,-0.011719
1160400.0,9.445312,-2.355469,-0.484375,-0.070312,0.003906,-0.101562,0.025391,-0.080078,-0.011719
1160425.0,9.558594,-2.316406,-0.636719,0.003906,0.050781,-0.363281,-0.013672,-0.052734,-0.011719
1160439.0,9.558594,-2.355469,-0.636719,0.082031,0.003906,-0.378906,-0.015625,-0.046875,-0.017578
1160455.0,9.515625,-2.316406,-0.675781,0.082031,0.042969,-0.363281,-0.050781,-0.019531,-0.023438
1160477.0,9.519531,-2.242188,-0.828125,-0.003906,0.109375,-0.484375,-0.050781,-0.007812,-0.017578
1160510.0,9.675781,-2.242188,-0.828125,0.144531,0.09375,-0.453125,-0.09375,0.058594,-0.011719
1160535.0,9.59375,-2.277344,-0.675781,0.066406,0.125,-0.285156,-0.087891,0.083984,-0.007812
1160557.0,9.558594,-2.433594,-0.484375,0.011719,-0.113281,-0.070312,-0.078125,0.083984,-0.007812
1160575.0,9.519531,-2.433594,-0.40625,0.011719,-0.113281,0.007812,-0.019531,0.074219,-0.007812
1160589.0,9.519531,-2.355469,-0.332031,0.011719,-0.003906,0.160156,-0.013672,0.070312,-0.005859
1160605.0,9.410156,-2.242188,-0.214844,-0.0625,0.042969,0.199219,-0.009766,0.060547,-0.001953
1160626.0,9.445312,-2.277344,-0.332031,-0.101562,0.035156,0.066406,-0.007812,0.058594,0.003906
1160654.0,9.632812,-2.316406,-0.292969,0.050781,0.035156,0.058594,0.017578,0.033203,0.005859
1160676.0,9.449219,-2.316406,-0.214844,0.011719,0.003906,0.167969,0.017578,0.023438,0.005859
1160708.0,9.484375,-2.46875,-0.140625,-0.054688,-0.15625,0.21875,0.044922,-0.007812,0.001953
1160725.0,9.449219,-2.355469,-0.292969,-0.054688,-0.074219,0.097656,0.03125,-0.015625,0.001953
1160739.0,9.515625,-2.316406,-0.367188,-0.011719,0.003906,-0.054688,0.013672,-0.009766,-0.005859
1160755.0,9.515625,-2.355469,-0.484375,-0.011719,0.003906,-0.140625,-0.021484,0.001953,-0.005859
1160778.0,9.515625,-2.355469,-0.367188,-0.011719,-0.035156,-0.023438,-0.035156,0.003906,-0.005859
1160795.0,9.519531,-2.355469,-0.214844,-0.011719,-0.035156,0.050781,0.003906,0.0,-0.007812
1160817.0,9.488281,-2.316406,-0.140625,-0.039062,0.003906,0.203125,0.021484,-0.009766,-0.005859
1160828.0,9.445312,-2.355469,-0.175781,-0.078125,-0.035156,0.160156,0.044922,-0.03125,-0.007812
1160858.0,9.488281,-2.394531,-0.253906,-0.039062,-0.066406,0.082031,0.058594,-0.056641,-0.011719
1160874.0,9.515625,-2.316406,-0.367188,-0.070312,-0.066406,0.050781,0.033203,-0.068359,-0.013672
1160898.0,9.515625,-2.316406,-0.40625,0.003906,0.011719,-0.0625,0.003906,-0.056641,-0.017578
1160914.0,9.515625,-2.316406,-0.523438,0.003906,-0.027344,-0.132812,0.021484,-0.052734,-0.017578
1160937.0,9.59375,-2.242188,-0.558594,0.082031,0.085938,-0.191406,0.03125,-0.046875,-0.013672
1160968.0,9.597656,-2.277344,-0.636719,0.082031,0.042969,-0.246094,0.048828,-0.033203,-0.009766
1160984.0,9.554688,-2.242188,-0.636719,0.082031,0.042969,-0.246094,0.044922,-0.017578,-0.003906
1161008.0,9.558594,-2.203125,-0.675781,0.035156,0.117188,-0.261719,0.009766,0.015625,-0.001953
1161024.0,9.636719,-2.242188,-0.714844,0.035156,0.109375,-0.253906,-0.023438,0.042969,0.003906
1161046.0,9.558594,-2.242188,-0.675781,0.027344,0.0625,-0.246094,-0.027344,0.054688,0.005859
1161079.0,9.632812,-2.277344,-0.523438,0.097656,0.019531,-0.085938,-0.015625,0.082031,0.007812
1161095.0,9.558594,-2.316406,-0.332031,0.058594,0.027344,-0.007812,-0.021484,0.089844,0.005859
1161127.0,9.445312,-2.394531,-0.292969,-0.101562,-0.097656,0.121094,-0.021484,0.083984,0.003906
1161145.0,9.488281,-2.394531,-0.253906,-0.140625,-0.089844,0.160156,0.009766,0.072266,0.001953
1161159.0,9.519531,-2.355469,-0.253906,0.011719,-0.058594,0.144531,0.015625,0.070312,-0.001953
1161174.0,9.519531,-2.316406,-0.292969,0.050781,-0.019531,0.097656,0.001953,0.072266,-0.005859
1161198.0,9.488281,-2.394531,-0.253906,-0.0625,-0.089844,0.113281,-0.013672,0.072266,-0.009766
1161214.0,9.488281,-2.433594,-0.292969,-0.0625,-0.128906,0.097656,0.009766,0.058594,-0.005859
1161237.0,9.515625,-2.355469,-0.140625,-0.019531,-0.050781,0.179688,0.021484,0.052734,-0.005859
1161254.0,9.40625,-2.242188,-0.140625,-0.054688,0.035156,0.210938,0.054688,0.037109,-0.005859
1161277.0,9.597656,-2.394531,-0.253906,0.066406,-0.082031,0.035156,0.054688,0.025391,-0.001953
1161308.0,9.519531,-2.277344,-0.175781,-0.011719,0.035156,0.089844,0.09375,0.011719,-0.013672
1161324.0,9.488281,-2.242188,-0.292969,-0.019531,0.109375,0.082031,0.048828,0.013672,-0.011719
1161346.0,9.59375,-2.242188,-0.40625,0.066406,0.070312,-0.164062,0.025391,0.017578,-0.009766
1161356.0,9.554688,-2.203125,-0.445312,0.019531,0.101562,-0.210938,0.007812,0.037109,-0.013672
1161374.0,9.558594,-2.164062,-0.40625,0.019531,0.101562,-0.171875,-0.011719,0.054688,-0.007812
1161387.0,9.554688,-2.164062,-0.445312,0.019531,0.140625,-0.171875,-0.027344,0.058594,-0.001953
1161404.0,9.597656,-2.203125,-0.445312,0.058594,0.132812,-0.140625,-0.03125,0.074219,-0.001953
1161427.0,9.59375,-2.316406,-0.292969,0.058594,-0.027344,-0.074219,-0.019531,0.078125,-0.001953
1161444.0,9.515625,-2.277344,-0.253906,0.058594,-0.035156,-0.082031,-0.013672,0.087891,0.0
1161467.0,9.558594,-2.316406,-0.214844,0.011719,-0.035156,-0.011719,-0.041016,0.091797,0.003906
1161484.0,9.558594,-2.277344,-0.023438,0.011719,-0.035156,0.054688,-0.064453,0.09375,-0.003906
1161503.0,9.519531,-2.203125,0.089844,-0.0625,0.039062,0.230469,-0.072266,0.080078,0.0
1161524.0,9.515625,-2.316406,0.128906,-0.035156,0.003906,0.292969,-0.042969,0.054688,0.005859
1161538.0,9.515625,-2.316406,0.167969,-0.101562,-0.035156,0.324219,-0.025391,0.041016,0.005859
1161553.0,9.484375,-2.277344,0.207031,-0.0625,0.003906,0.285156,-0.005859,0.007812,0.003906
1161577.0,9.488281,-2.394531,0.050781,-0.0625,-0.113281,0.199219,-0.009766,-0.007812,0.005859
1161593.0,9.445312,-2.433594,-0.0625,-0.0625,-0.113281,0.132812,-0.011719,-0.013672,0.0
1161616.0,9.558594,-2.355469,-0.214844,0.011719,-0.074219,-0.058594,-0.023438,-0.013672,-0.005859
1161649.0,9.515625,-2.316406,-0.175781,-0.035156,-0.035156,-0.011719,-0.083984,0.011719,-0.007812
1161673.0,9.59375,-2.355469,-0.292969,0.003906,-0.074219,-0.050781,-0.058594,0.019531,-0.011719
1161693.0,9.554688,-2.242188,-0.332031,0.042969,-0.042969,-0.167969,-0.037109,0.023438,-0.015625
1161714.0,9.636719,-2.242188,-0.332031,0.042969,0.03125,-0.175781,-0.052734,0.033203,-0.017578
1161728.0,9.597656,-2.277344,-0.253906,0.003906,-0.082031,-0.058594,-0.068359,0.041016,-0.017578
1161743.0,9.519531,-2.316406,-0.214844,0.003906,-0.050781,-0.097656,-0.066406,0.052734,-0.021484
1161767.0,9.59375,-2.242188,-0.140625,0.042969,0.023438,0.0,-0.066406,0.050781,-0.019531
1161783.0,9.519531,-2.277344,-0.140625,0.003906,0.015625,0.0,-0.080078,0.060547,-0.017578
1161807.0,9.558594,-2.277344,-0.023438,0.003906,-0.019531,0.101562,-0.082031,0.052734,-0.019531
1161824.0,9.558594,-2.242188,-0.023438,-0.042969,0.054688,0.101562,-0.068359,0.041016,-0.009766
1161839.0,9.554688,-2.242188,0.050781,0.027344,-0.011719,0.144531,-0.058594,0.039062,-0.011719
1161864.0,9.488281,-2.433594,0.015625,0.027344,-0.136719,0.144531,0.001953,0.015625,-0.021484
1161884.0,9.488281,-2.277344,0.050781,-0.046875,0.027344,0.128906,-0.011719,0.005859,-0.017578
1161903.0,9.515625,-2.316406,-0.023438,-0.046875,0.027344,0.128906,-0.015625,0.001953,-0.013672
1161918.0,9.59375,-2.316406,0.015625,0.027344,0.027344,0.046875,-0.003906,0.001953,-0.013672
1161933.0,9.515625,-2.316406,-0.023438,-0.011719,-0.019531,0.007812,0.033203,-0.015625,-0.021484
1161957.0,9.59375,-2.242188,0.128906,0.058594,0.046875,0.199219,0.058594,-0.039062,-0.017578
1161974.0,9.445312,-2.242188,0.050781,-0.019531,0.046875,0.191406,0.076172,-0.046875,-0.011719
1161996.0,9.554688,-2.277344,0.015625,0.027344,0.011719,0.078125,0.087891,-0.0625,-0.009766
1162036.0,9.558594,-2.164062,-0.140625,0.027344,0.117188,-0.078125,0.121094,-0.078125,-0.001953
1162067.0,9.519531,-2.203125,-0.175781,-0.011719,0.078125,-0.097656,0.080078,-0.076172,-0.001953
1162083.0,9.515625,-2.203125,-0.214844,-0.085938,0.070312,-0.089844,0.042969,-0.066406,0.001953
1162107.0,9.636719,-2.164062,-0.253906,0.097656,0.101562,-0.152344,0.013672,-0.052734,0.0
1162123.0,9.597656,-2.085938,-0.292969,0.058594,0.101562,-0.097656,-0.001953,-0.033203,0.003906
1162147.0,9.597656,-2.277344,-0.332031,0.058594,-0.027344,-0.191406,-0.013672,-0.021484,0.0
1162163.0,9.597656,-2.164062,-0.332031,0.011719,0.015625,-0.265625,-0.009766,-0.013672,0.003906
1162186.0,9.597656,-2.164062,-0.253906,0.050781,0.078125,-0.089844,-0.046875,0.003906,0.005859
1162203.0,9.515625,-2.277344,-0.214844,0.011719,0.007812,-0.050781,-0.035156,0.005859,0.009766
1162218.0,9.515625,-2.316406,-0.140625,-0.027344,-0.074219,0.078125,-0.023438,0.001953,0.009766
1162234.0,9.597656,-2.277344,-0.0625,-0.027344,-0.035156,0.109375,-0.003906,-0.009766,0.009766
1162256.0,9.554688,-2.316406,-0.140625,0.003906,-0.066406,0.039062,-0.011719,-0.013672,0.005859
1162273.0,9.519531,-2.433594,-0.140625,-0.035156,-0.152344,0.039062,-0.001953,-0.027344,-0.005859
1162296.0,9.488281,-2.277344,-0.214844,-0.070312,-0.035156,-0.027344,0.007812,-0.03125,-0.011719
